"x"
"Sockeye_salmon2_ResN" 4645.39
"Sockeye_salmon3_Nums" 0
"Sockeye_salmon3_StructN" 14291.24
"Sockeye_salmon3_ResN" 37871.79
"Sockeye_salmon4_Nums" 0
"Sockeye_salmon4_StructN" 17462.42
"Sockeye_salmon4_ResN" 46275.41
"Sockeye_salmon5_Nums" 0
"Sockeye_salmon5_StructN" 18555.45
"Sockeye_salmon5_ResN" 49171.93
"Pink_salmon1_Nums" 0
"Pink_salmon1_StructN" 61.923
"Pink_salmon1_ResN" 164.097
"Pink_salmon2_Nums" 0
"Pink_salmon2_StructN" 1548.08
"Pink_salmon2_ResN" 4102.42
"Pink_salmon3_Nums" 0
"Pink_salmon3_StructN" 12620.84
"Pink_salmon3_ResN" 33445.22
"Pink_salmon4_Nums" 0
"Pink_salmon4_StructN" 15421.36
"Pink_salmon4_ResN" 40866.59
"Pink_salmon5_Nums" 0
"Pink_salmon5_StructN" 16386.63
"Pink_salmon5_ResN" 43424.56
"Chum_salmon1_Nums" 0
"Chum_salmon1_StructN" 144.791
"Chum_salmon1_ResN" 383.697
"Chum_salmon2_Nums" 0
"Chum_salmon2_StructN" 3619.79
"Chum_salmon2_ResN" 9592.43
"Chum_salmon3_Nums" 0
"Chum_salmon3_StructN" 29510.49
"Chum_salmon3_ResN" 78202.8
"Chum_salmon4_Nums" 0
"Chum_salmon4_StructN" 36058.76
"Chum_salmon4_ResN" 95555.71
"Chum_salmon5_Nums" 0
"Chum_salmon5_StructN" 38315.79
"Chum_salmon5_ResN" 101536.84
"Other_salmonids1_Nums" 0
"Other_salmonids1_StructN" 59.191
"Other_salmonids1_ResN" 156.857
"Other_salmonids2_Nums" 0
"Other_salmonids2_StructN" 1479.79
"Other_salmonids2_ResN" 3921.43
"Other_salmonids3_Nums" 0
"Other_salmonids3_StructN" 5480.69
"Other_salmonids3_ResN" 14523.83
"Other_salmonids4_Nums" 0
"Other_salmonids4_StructN" 9289.31
"Other_salmonids4_ResN" 24616.67
"Other_salmonids5_Nums" 0
"Other_salmonids5_StructN" 13709.13
"Other_salmonids5_ResN" 36329.2
"Other_salmonids6_Nums" 0
"Other_salmonids6_StructN" 14741
"Other_salmonids6_ResN" 39063.66
"Other_salmonids7_Nums" 0
"Other_salmonids7_StructN" 15507.05
"Other_salmonids7_ResN" 41093.68
"Other_salmonids8_Nums" 0
"Other_salmonids8_StructN" 15663.69
"Other_salmonids8_ResN" 41508.77
"Hatchery_Coho_salmon1_Nums" 0
"Hatchery_Coho_salmon1_StructN" 37943.25
"Hatchery_Coho_salmon1_ResN" 100549.61
"Hatchery_Coho_salmon2_Nums" 0
"Hatchery_Coho_salmon2_StructN" 83520.25
"Hatchery_Coho_salmon2_ResN" 221328.67
"Hatchery_Coho_salmon3_Nums" 0
"Hatchery_Coho_salmon3_StructN" 102053.09
"Hatchery_Coho_salmon3_ResN" 270440.7
"Hatchery_Chinook_salmon1_Nums" 0
"Hatchery_Chinook_salmon1_StructN" 13743.89
"Hatchery_Chinook_salmon1_ResN" 36421.3
"Hatchery_Chinook_salmon2_Nums" 0
"Hatchery_Chinook_salmon2_StructN" 30252.89
"Hatchery_Chinook_salmon2_ResN" 80170.16
"Hatchery_Chinook_salmon3_Nums" 0
"Hatchery_Chinook_salmon3_StructN" 36965.9
"Hatchery_Chinook_salmon3_ResN" 97959.63
"Hatchery_Sockeye_salmon1_Nums" 0
"Hatchery_Sockeye_salmon1_StructN" 6492.51
"Hatchery_Sockeye_salmon1_ResN" 17205.16
"Hatchery_Sockeye_salmon2_Nums" 0
"Hatchery_Sockeye_salmon2_StructN" 14291.24
"Hatchery_Sockeye_salmon2_ResN" 37871.79
"Hatchery_Sockeye_salmon3_Nums" 0
"Hatchery_Sockeye_salmon3_StructN" 17462.42
"Hatchery_Sockeye_salmon3_ResN" 46275.41
"Hake1_Nums" 0
"Hake1_StructN" 10.928
"Hake1_ResN" 28.958
"Hake2_Nums" 0
"Hake2_StructN" 273.19
"Hake2_ResN" 723.96
"Hake3_Nums" 0
"Hake3_StructN" 1011.82
"Hake3_ResN" 2681.32
"Hake4_Nums" 0
"Hake4_StructN" 1714.95
"Hake4_ResN" 4544.62
"Hake5_Nums" 0
"Hake5_StructN" 2227.21
"Hake5_ResN" 5902.1
"Hake6_Nums" 0
"Hake6_StructN" 2530.92
"Hake6_ResN" 6706.93
"Hake7_Nums" 0
"Hake7_StructN" 2721.42
"Hake7_ResN" 7211.75
"Hake8_Nums" 0
"Hake8_StructN" 2805.58
"Hake8_ResN" 7434.8
"Hake9_Nums" 0
"Hake9_StructN" 2862.84
"Hake9_ResN" 7586.53
"Hake10_Nums" 0
"Hake10_StructN" 2891.76
"Hake10_ResN" 7663.16
"Pollock1_Nums" 0
"Pollock1_StructN" 35.515
"Pollock1_ResN" 94.114
"Pollock2_Nums" 0
"Pollock2_StructN" 887.87
"Pollock2_ResN" 2352.86
"Pollock3_Nums" 0
"Pollock3_StructN" 3288.42
"Pollock3_ResN" 8714.3
"Pollock4_Nums" 0
"Pollock4_StructN" 5573.58
"Pollock4_ResN" 14770
"Pollock5_Nums" 0
"Pollock5_StructN" 7238.42
"Pollock5_ResN" 19181.82
"Pollock6_Nums" 0
"Pollock6_StructN" 8225.48
"Pollock6_ResN" 21797.52
"Pollock7_Nums" 0
"Pollock7_StructN" 8844.6
"Pollock7_ResN" 23438.19
"Pollock8_Nums" 0
"Pollock8_StructN" 9118.15
"Pollock8_ResN" 24163.09
"Pollock9_Nums" 0
"Pollock9_StructN" 9304.23
"Pollock9_ResN" 24656.21
"Pollock10_Nums" 0
"Pollock10_ResN" 24905.26
"Pollock10_StructN" 9398.21
"Lingcod1_Nums" 0
"Lingcod1_ResN" 1426.196
"Lingcod1_StructN" 538.187
"Lingcod2_Nums" 0
"Lingcod2_ResN" 35654.89
"Lingcod2_StructN" 13454.68
"Lingcod3_Nums" 0
"Lingcod3_ResN" 132055.16
"Lingcod3_StructN" 49832.14
"Lingcod4_Nums" 0
"Lingcod4_ResN" 223822.3
"Lingcod4_StructN" 84461.25
"Lingcod5_Nums" 0
"Lingcod5_ResN" 290678.32
"Lingcod5_StructN" 109689.93
"Lingcod6_Nums" 0
"Lingcod6_ResN" 330316.27
"Lingcod6_StructN" 124647.65
"Lingcod7_Nums" 0
"Lingcod7_ResN" 355178.78
"Lingcod7_StructN" 134029.73
"Lingcod8_Nums" 0
"Lingcod8_ResN" 366163.69
"Lingcod8_StructN" 138174.98
"Lingcod9_Nums" 0
"Lingcod9_ResN" 373636.42
"Lingcod9_StructN" 140994.88
"Lingcod10_Nums" 0
"Lingcod10_ResN" 377410.53
"Lingcod10_StructN" 142419.07
"Rockfish1_Nums" 0
"Rockfish1_ResN" 120.66
"Rockfish1_StructN" 45.532
"Rockfish2_Nums" 0
"Rockfish2_ResN" 3016.49
"Rockfish2_StructN" 1138.3
"Rockfish3_Nums" 0
"Rockfish3_ResN" 11172.18
"Rockfish3_StructN" 4215.92
"Rockfish4_Nums" 0
"Rockfish4_ResN" 18935.9
"Rockfish4_StructN" 7145.62
"Rockfish5_Nums" 0
"Rockfish5_ResN" 24592.07
"Rockfish5_StructN" 9280.03
"Rockfish6_Nums" 0
"Rockfish6_ResN" 27945.54
"Rockfish6_StructN" 10545.49
"Rockfish7_Nums" 0
"Rockfish7_ResN" 30048.97
"Rockfish7_StructN" 11339.23
"Rockfish8_Nums" 0
"Rockfish8_ResN" 30978.32
"Rockfish8_StructN" 11689.93
"Rockfish9_Nums" 0
"Rockfish9_ResN" 31610.53
"Rockfish9_StructN" 11928.5
"Rockfish10_Nums" 0
"Rockfish10_ResN" 31929.82
"Rockfish10_StructN" 12048.99
"Small_Demersal_fish1_Nums" 0
"Small_Demersal_fish1_ResN" 7.24
"Small_Demersal_fish1_StructN" 2.732
"Small_Demersal_fish2_Nums" 0
"Small_Demersal_fish2_ResN" 180.99
"Small_Demersal_fish2_StructN" 68.3
"Small_Demersal_fish3_Nums" 0
"Small_Demersal_fish3_ResN" 670.33
"Small_Demersal_fish3_StructN" 252.96
"Small_Demersal_fish4_Nums" 0
"Small_Demersal_fish4_ResN" 1136.15
"Small_Demersal_fish4_StructN" 428.74
"Small_Demersal_fish5_Nums" 0
"Small_Demersal_fish5_ResN" 1475.52
"Small_Demersal_fish5_StructN" 556.8
"Small_Demersal_fish6_Nums" 0
"Small_Demersal_fish6_ResN" 1676.73
"Small_Demersal_fish6_StructN" 632.73
"Small_Demersal_fish7_Nums" 0
"Small_Demersal_fish7_ResN" 1802.94
"Small_Demersal_fish7_StructN" 680.35
"Small_Demersal_fish8_Nums" 0
"Small_Demersal_fish8_ResN" 1858.7
"Small_Demersal_fish8_StructN" 701.4
"Small_Demersal_fish9_Nums" 0
"Small_Demersal_fish9_ResN" 1896.63
"Small_Demersal_fish9_StructN" 715.71
"Small_Demersal_fish10_Nums" 0
"Small_Demersal_fish10_ResN" 1915.79
"Small_Demersal_fish10_StructN" 722.94
"Large_Demersal_fish1_Nums" 0
"Large_Demersal_fish1_ResN" 33.785
"Large_Demersal_fish1_StructN" 12.749
"Large_Demersal_fish2_Nums" 0
"Large_Demersal_fish2_ResN" 844.62
"Large_Demersal_fish2_StructN" 318.72
"Large_Demersal_fish3_Nums" 0
"Large_Demersal_fish3_ResN" 3128.21
"Large_Demersal_fish3_StructN" 1180.46
"Large_Demersal_fish4_Nums" 0
"Large_Demersal_fish4_ResN" 5302.05
"Large_Demersal_fish4_StructN" 2000.77
"Large_Demersal_fish5_Nums" 0
"Large_Demersal_fish5_ResN" 6885.78
"Large_Demersal_fish5_StructN" 2598.41
"Large_Demersal_fish6_Nums" 0
"Large_Demersal_fish6_ResN" 7824.75
"Large_Demersal_fish6_StructN" 2952.74
"Large_Demersal_fish7_Nums" 0
"Large_Demersal_fish7_ResN" 8413.71
"Large_Demersal_fish7_StructN" 3174.99
"Large_Demersal_fish8_Nums" 0
"Large_Demersal_fish8_ResN" 8673.93
"Large_Demersal_fish8_StructN" 3273.18
"Large_Demersal_fish9_Nums" 0
"Large_Demersal_fish9_ResN" 8850.95
"Large_Demersal_fish9_StructN" 3339.98
"Large_Demersal_fish10_Nums" 0
"Large_Demersal_fish10_ResN" 8940.35
"Large_Demersal_fish10_StructN" 3373.72
"Small_Flatfish1_Nums" 0
"Small_Flatfish1_ResN" 106.18
"Small_Flatfish1_StructN" 40.068
"Small_Flatfish2_Nums" 0
"Small_Flatfish2_ResN" 2654.51
"Small_Flatfish2_StructN" 1001.7
"Small_Flatfish3_Nums" 0
"Small_Flatfish3_ResN" 9831.52
"Small_Flatfish3_StructN" 3710.01
"Small_Flatfish4_Nums" 0
"Small_Flatfish4_ResN" 16663.59
"Small_Flatfish4_StructN" 6288.15
"Small_Flatfish5_Nums" 0
"Small_Flatfish5_ResN" 21641.03
"Small_Flatfish5_StructN" 8166.42
"Small_Flatfish6_Nums" 0
"Small_Flatfish6_ResN" 24592.07
"Small_Flatfish6_StructN" 9280.03
"Small_Flatfish7_Nums" 0
"Small_Flatfish7_ResN" 26443.09
"Small_Flatfish7_StructN" 9978.52
"Small_Flatfish8_Nums" 0
"Small_Flatfish8_ResN" 27260.92
"Small_Flatfish8_StructN" 10287.14
"Small_Flatfish9_Nums" 0
"Small_Flatfish9_ResN" 27817.26
"Small_Flatfish9_StructN" 10497.08
"Small_Flatfish10_Nums" 0
"Small_Flatfish10_ResN" 28098.25
"Small_Flatfish10_StructN" 10603.11
"Large_Flatfish1_Nums" 0
"Large_Flatfish1_ResN" 4343.743
"Large_Flatfish1_StructN" 1639.148
"Large_Flatfish2_Nums" 0
"Large_Flatfish2_ResN" 108593.58
"Large_Flatfish2_StructN" 40978.71
"Large_Flatfish3_Nums" 0
"Large_Flatfish3_ResN" 402198.45
"Large_Flatfish3_StructN" 151773
"Large_Flatfish4_Nums" 0
"Large_Flatfish4_ResN" 681692.29
"Large_Flatfish4_StructN" 257242.37
"Large_Flatfish5_Nums" 0
"Large_Flatfish5_ResN" 885314.67
"Large_Flatfish5_StructN" 334081.01
"Large_Flatfish6_Nums" 0
"Large_Flatfish6_ResN" 1006039.39
"Large_Flatfish6_StructN" 379637.51
"Large_Flatfish7_Nums" 0
"Large_Flatfish7_ResN" 1081762.79
"Large_Flatfish7_StructN" 408212.37
"Large_Flatfish8_Nums" 0
"Large_Flatfish8_ResN" 1115219.37
"Large_Flatfish8_StructN" 420837.5
"Large_Flatfish9_Nums" 0
"Large_Flatfish9_ResN" 1137978.95
"Large_Flatfish9_StructN" 429426.02
"Large_Flatfish10_Nums" 0
"Large_Flatfish10_ResN" 1149473.68
"Large_Flatfish10_StructN" 433763.65
"Benthopelagic1_Nums" 0
"Benthopelagic1_ResN" 9.653
"Benthopelagic1_StructN" 3.643
"Benthopelagic2_Nums" 0
"Benthopelagic2_ResN" 241.32
"Benthopelagic2_StructN" 91.06
"Benthopelagic3_Nums" 0
"Benthopelagic3_ResN" 893.77
"Benthopelagic3_StructN" 337.27
"Benthopelagic4_Nums" 0
"Benthopelagic4_ResN" 1514.87
"Benthopelagic4_StructN" 571.65
"Benthopelagic5_Nums" 0
"Benthopelagic5_ResN" 1967.37
"Benthopelagic5_StructN" 742.4
"Benthopelagic6_Nums" 0
"Benthopelagic6_ResN" 2235.64
"Benthopelagic6_StructN" 843.64
"Benthopelagic7_Nums" 0
"Benthopelagic7_ResN" 2403.92
"Benthopelagic7_StructN" 907.14
"Benthopelagic8_Nums" 0
"Benthopelagic8_ResN" 2478.27
"Benthopelagic8_StructN" 935.19
"Benthopelagic9_Nums" 0
"Benthopelagic9_ResN" 2528.84
"Benthopelagic9_StructN" 954.28
"Benthopelagic10_Nums" 0
"Benthopelagic10_ResN" 2554.39
"Benthopelagic10_StructN" 963.92
"Dogfish1_Nums" 0
"Dogfish1_ResN" 2.7
"Dogfish1_StructN" 1.02
"Dogfish2_Nums" 0
"Dogfish2_ResN" 2701.13
"Dogfish2_StructN" 1019.29
"Dogfish3_Nums" 0
"Dogfish3_ResN" 10004.18
"Dogfish3_StructN" 3775.16
"Dogfish4_Nums" 0
"Dogfish4_ResN" 16956.24
"Dogfish4_StructN" 6398.58
"Dogfish5_Nums" 0
"Dogfish5_ResN" 22021.08
"Dogfish5_StructN" 8309.84
"Dogfish6_Nums" 0
"Dogfish6_ResN" 25023.96
"Dogfish6_StructN" 9443
"Dogfish7_Nums" 0
"Dogfish7_ResN" 26907.48
"Dogfish7_StructN" 10153.77
"Dogfish8_Nums" 0
"Dogfish8_ResN" 27739.67
"Dogfish8_StructN" 10467.8
"Dogfish9_Nums" 0
"Dogfish9_ResN" 28305.79
"Dogfish9_StructN" 10681.43
"Dogfish10_Nums" 0
"Dogfish10_ResN" 28736.84
"Dogfish10_StructN" 10844.09
"Sixgill1_Nums" 0
"Sixgill1_ResN" 306.1
"Sixgill1_StructN" 115.5
"Sixgill2_Nums" 0
"Sixgill2_ResN" 306127.9
"Sixgill2_StructN" 115520
"Sixgill3_Nums" 0
"Sixgill3_ResN" 1133806.9
"Sixgill3_StructN" 427851.7
"Sixgill4_Nums" 0
"Sixgill4_ResN" 1921706.6
"Sixgill4_StructN" 725172.3
"Sixgill5_Nums" 0
"Sixgill5_ResN" 2495722.9
"Sixgill5_StructN" 941782.2
"Sixgill6_Nums" 0
"Sixgill6_ResN" 2836048.8
"Sixgill6_StructN" 1070207.1
"Sixgill7_Nums" 0
"Sixgill7_ResN" 3049514.8
"Sixgill7_StructN" 1150760.3
"Sixgill8_Nums" 0
"Sixgill8_ResN" 3143829.7
"Sixgill8_StructN" 1186350.8
"Sixgill9_Nums" 0
"Sixgill9_ResN" 3207989.5
"Sixgill9_StructN" 1210562.1
"Sixgill10_Nums" 0
"Sixgill10_ResN" 3256842.1
"Sixgill10_StructN" 1228997
"Ratfish1_Nums" 0
"Ratfish1_ResN" 1.08
"Ratfish1_StructN" 0.41
"Ratfish2_Nums" 0
"Ratfish2_ResN" 1080.45
"Ratfish2_StructN" 407.72
"Ratfish3_Nums" 0
"Ratfish3_ResN" 4001.67
"Ratfish3_StructN" 1510.06
"Ratfish4_Nums" 0
"Ratfish4_ResN" 6782.49
"Ratfish4_StructN" 2559.43
"Ratfish5_Nums" 0
"Ratfish5_ResN" 8808.43
"Ratfish5_StructN" 3323.94
"Ratfish6_Nums" 0
"Ratfish6_ResN" 10009.58
"Ratfish6_StructN" 3777.2
"Ratfish7_Nums" 0
"Ratfish7_ResN" 10762.99
"Ratfish7_StructN" 4061.51
"Ratfish8_Nums" 0
"Ratfish8_ResN" 11095.87
"Ratfish8_StructN" 4187.12
"Ratfish9_Nums" 0
"Ratfish9_ResN" 11322.32
"Ratfish9_StructN" 4272.57
"Ratfish10_Nums" 0
"Ratfish10_ResN" 11494.74
"Ratfish10_StructN" 4337.64
"Skates1_Nums" 0
"Skates1_ResN" 25.81
"Skates1_StructN" 9.74
"Skates2_Nums" 0
"Skates2_ResN" 25810.78
"Skates2_StructN" 9739.92
"Skates3_Nums" 0
"Skates3_ResN" 95595.49
"Skates3_StructN" 36073.77
"Skates4_Nums" 0
"Skates4_ResN" 162026.25
"Skates4_StructN" 61141.98
"Skates5_Nums" 0
"Skates5_ResN" 210423.7
"Skates5_StructN" 79405.17
"Skates6_Nums" 0
"Skates6_ResN" 239117.84
"Skates6_StructN" 90233.15
"Skates7_Nums" 0
"Skates7_ResN" 257115.95
"Skates7_StructN" 97024.89
"Skates8_Nums" 0
"Skates8_ResN" 265067.99
"Skates8_StructN" 100025.66
"Skates9_Nums" 0
"Skates9_ResN" 270477.54
"Skates9_StructN" 102067
"Skates10_Nums" 0
"Skates10_ResN" 274596.49
"Skates10_StructN" 103621.32
"Seabirds1_Nums" 0
"Seabirds1_ResN" 0.51
"Seabirds1_StructN" 0.19
"Seabirds2_Nums" 0
"Seabirds2_ResN" 510.21
"Seabirds2_StructN" 192.53
"Seabirds3_Nums" 0
"Seabirds3_ResN" 1889.68
"Seabirds3_StructN" 713.09
"Seabirds4_Nums" 0
"Seabirds4_ResN" 3202.84
"Seabirds4_StructN" 1208.62
"Seabirds5_Nums" 0
"Seabirds5_ResN" 4159.54
"Seabirds5_StructN" 1569.64
"Seabirds6_Nums" 0
"Seabirds6_ResN" 4726.75
"Seabirds6_StructN" 1783.68
"Seabirds7_Nums" 0
"Seabirds7_ResN" 5082.52
"Seabirds7_StructN" 1917.93
"Seabirds8_Nums" 0
"Seabirds8_ResN" 5239.72
"Seabirds8_StructN" 1977.25
"Seabirds9_Nums" 0
"Seabirds9_ResN" 5346.65
"Seabirds9_StructN" 2017.6
"Seabirds10_Nums" 0
"Seabirds10_ResN" 5428.07
"Seabirds10_StructN" 2048.33
"Seabird_gulls1_Nums" 0
"Seabird_gulls1_ResN" 0.55
"Seabird_gulls1_StructN" 0.21
"Seabird_gulls2_Nums" 0
"Seabird_gulls2_ResN" 546.23
"Seabird_gulls2_StructN" 206.12
"Seabird_gulls3_Nums" 0
"Seabird_gulls3_ResN" 2023.07
"Seabird_gulls3_StructN" 763.42
"Seabird_gulls4_Nums" 0
"Seabird_gulls4_ResN" 3428.93
"Seabird_gulls4_StructN" 1293.93
"Seabird_gulls5_Nums" 0
"Seabird_gulls5_ResN" 4453.15
"Seabird_gulls5_StructN" 1680.43
"Seabird_gulls6_Nums" 0
"Seabird_gulls6_ResN" 5060.4
"Seabird_gulls6_StructN" 1909.59
"Seabird_gulls7_Nums" 0
"Seabird_gulls7_ResN" 5441.29
"Seabird_gulls7_StructN" 2053.32
"Seabird_gulls8_Nums" 0
"Seabird_gulls8_ResN" 5609.58
"Seabird_gulls8_StructN" 2116.82
"Seabird_gulls9_Nums" 0
"Seabird_gulls9_ResN" 5724.06
"Seabird_gulls9_StructN" 2160.02
"Seabird_gulls10_Nums" 0
"Seabird_gulls10_ResN" 5811.23
"Seabird_gulls10_StructN" 2192.92
"Sealions1_Nums" 0
"Sealions1_ResN" 33013.8
"Sealions1_StructN" 12458
"Sealions2_Nums" 0
"Sealions2_ResN" 660275.8
"Sealions2_StructN" 249160.7
"Sealions3_Nums" 0
"Sealions3_ResN" 2445465.9
"Sealions3_StructN" 922817.3
"Sealions4_Nums" 0
"Sealions4_ResN" 4144857.5
"Sealions4_StructN" 1564097.2
"Sealions5_Nums" 0
"Sealions5_ResN" 5382931.8
"Sealions5_StructN" 2031295
"Sealions6_Nums" 0
"Sealions6_ResN" 6116967.9
"Sealions6_StructN" 2308289.8
"Sealions7_Nums" 0
"Sealions7_ResN" 6577384.8
"Sealions7_StructN" 2482032
"Sealions8_Nums" 0
"Sealions8_ResN" 6780809.1
"Sealions8_StructN" 2558795.9
"Sealions9_Nums" 0
"Sealions9_ResN" 6919193
"Sealions9_StructN" 2611016.2
"Sealions10_Nums" 0
"Sealions10_ResN" 7024561.4
"Sealions10_StructN" 2650777.9
"Harbor_seals1_Nums" 0
"Harbor_seals1_ResN" 1500.6
"Harbor_seals1_StructN" 566.3
"Harbor_seals2_Nums" 0
"Harbor_seals2_ResN" 30012.5
"Harbor_seals2_StructN" 11325.5
